rel_path,filename,page_count,pc1,pc2
Claires/865_AffidavitDeclaration_of_Service_Second_Monthly_Fee_Application_of_Kirkland_&_Ellis_LLP_and_Kirkland.pdf,865_AffidavitDeclaration_of_Service_Second_Monthly_Fee_Application_of_Kirkland_&_Ellis_LLP_and_Kirkland.pdf,10,-0.24022628366947174,-0.2383706271648407
Claires/866_Notice_of_Withdrawal_of_Limited_Objection_of_Capital_Augusta_Properties_LLC_and_WS_Peak_Canton.pdf,866_Notice_of_Withdrawal_of_Limited_Objection_of_Capital_Augusta_Properties_LLC_and_WS_Peak_Canton.pdf,3,-0.36112549901008606,-0.3398378789424896
Claires/867_Application_for_Compensation_First_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory_Services.pdf,867_Application_for_Compensation_First_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory_Services.pdf,23,-0.2502366602420807,-0.29652681946754456
Claires/868_Application_for_Compensation_First_Combined_Monthly_Fee_Application_of_Omni_Agent_Solutions_Inc..pdf,868_Application_for_Compensation_First_Combined_Monthly_Fee_Application_of_Omni_Agent_Solutions_Inc..pdf,20,-0.26426976919174194,-0.2890981435775757
Claires/869_Notice_of_Withdrawal_of_Appearance._Sara_Shahbazi_has_withdrawn_from_the_case._Filed_by_3902.pdf,869_Notice_of_Withdrawal_of_Appearance._Sara_Shahbazi_has_withdrawn_from_the_case._Filed_by_3902.pdf,4,-0.34022682905197144,-0.3014466166496277
Claires/86_Order_Approving_Application_Appointing_OMNI_AGENT_SOLUTIONS_as_Claims_and_Noticing_Agent_for_the.pdf,86_Order_Approving_Application_Appointing_OMNI_AGENT_SOLUTIONS_as_Claims_and_Noticing_Agent_for_the.pdf,23,-0.262540727853775,-0.3426864445209503
Claires/86b27b9d-734e-451b-a923-6d31e70e3c64_Claires_Customer_Programs_Notice_2.pdf,86b27b9d-734e-451b-a923-6d31e70e3c64_Claires_Customer_Programs_Notice_2.pdf,1,-0.16236548125743866,-0.3136153221130371
Claires/870_Notice_of_Withdrawal_of_Appearance._Regarding_Allyson_B._Smith_of_Kirkland_&_Ellis_LLP_has.pdf,870_Notice_of_Withdrawal_of_Appearance._Regarding_Allyson_B._Smith_of_Kirkland_&_Ellis_LLP_has.pdf,2,-0.3365916907787323,-0.300462007522583
Claires/871_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Second_Monthly_Application_of_Richards.pdf,871_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Second_Monthly_Application_of_Richards.pdf,4,-0.31528687477111816,-0.27864494919776917
Claires/872_Certificate_of_No_Objection_-_No_Order_Required_-_Regarding_Second_Monthly_Fee_Application_of_Cole.pdf,872_Certificate_of_No_Objection_-_No_Order_Required_-_Regarding_Second_Monthly_Fee_Application_of_Cole.pdf,3,-0.3260178864002228,-0.312644362449646
Claires/873_AffidavitDeclaration_of_Service_First_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory.pdf,873_AffidavitDeclaration_of_Service_First_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory.pdf,11,-0.25801947712898254,-0.26599571108818054
Claires/874_Certification_of_Counsel_Regarding_Scheduling_of_Omnibus_Hearing_Date_Filed_by_Claire's_Holdings.pdf,874_Certification_of_Counsel_Regarding_Scheduling_of_Omnibus_Hearing_Date_Filed_by_Claire's_Holdings.pdf,3,-0.3401767313480377,-0.3318098187446594
Claires/875_Order_Scheduling_Omnibus_Hearings._Omnibus_Hearings_scheduled_for_2182026_at_1000_AM_US_Bankruptcy.pdf,875_Order_Scheduling_Omnibus_Hearings._Omnibus_Hearings_scheduled_for_2182026_at_1000_AM_US_Bankruptcy.pdf,1,-0.27002230286598206,-0.3278087079524994
Claires/876_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Third_Monthly_Application_of_Richards.pdf,876_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Third_Monthly_Application_of_Richards.pdf,4,-0.310822069644928,-0.27227455377578735
Claires/877_Notice_of_Withdrawal_of_Limited_Objection_of_Landlords_Plaza_las_Americas_Inc._and_Plaza_del_Caribe.pdf,877_Notice_of_Withdrawal_of_Limited_Objection_of_Landlords_Plaza_las_Americas_Inc._and_Plaza_del_Caribe.pdf,2,-0.32273775339126587,-0.31576007604599
Claires/878_Final_Application_for_Compensation_(Second_Monthly_and_Final)_of_McDermott_Will_&_Schulte_LLP.pdf,878_Final_Application_for_Compensation_(Second_Monthly_and_Final)_of_McDermott_Will_&_Schulte_LLP.pdf,79,-0.2265641838312149,-0.28272202610969543
Claires/879_Final_Application_for_Compensation_of_Cole_Schotz_P.C._Co-Counsel_to_the_Official_Committee_of.pdf,879_Final_Application_for_Compensation_of_Cole_Schotz_P.C._Co-Counsel_to_the_Official_Committee_of.pdf,33,-0.2623240649700165,-0.3092495799064636
Claires/87_Interim_Order_(I)_Approving_the_Debtors'_Proposed_Adequate_Assurance_of_Payment_for_Future_Utility.pdf,87_Interim_Order_(I)_Approving_the_Debtors'_Proposed_Adequate_Assurance_of_Payment_for_Future_Utility.pdf,10,-0.24262984097003937,-0.34276843070983887
Claires/880_Motion_for_Payment_of_Administrative_ExpensesClaims_Motion_of_Life_Insurance_Company_of_North.pdf,880_Motion_for_Payment_of_Administrative_ExpensesClaims_Motion_of_Life_Insurance_Company_of_North.pdf,9,-0.29774242639541626,-0.32081273198127747
Claires/881_Certificate_of_No_Objection_-_No_Order_Required_Regarding_First_Monthly_Fee_Statement_of_Katten.pdf,881_Certificate_of_No_Objection_-_No_Order_Required_Regarding_First_Monthly_Fee_Statement_of_Katten.pdf,4,-0.33118826150894165,-0.27555611729621887
Claires/882_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Second_Monthly_Fee_Statement_of_Katten.pdf,882_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Second_Monthly_Fee_Statement_of_Katten.pdf,4,-0.32097816467285156,-0.2793519198894501
Claires/883_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Third_Monthly_Fee_Statement_of_Katten.pdf,883_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Third_Monthly_Fee_Statement_of_Katten.pdf,4,-0.32264360785484314,-0.27643558382987976
Claires/884_Application_for_Compensation_Combined_Third_Monthly_and_Final)_of_Province_LLC_as_Financial_Advisor.pdf,884_Application_for_Compensation_Combined_Third_Monthly_and_Final)_of_Province_LLC_as_Financial_Advisor.pdf,28,-0.23236148059368134,-0.26528599858283997
Claires/885_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Second_Monthly_Fee_Application_of.pdf,885_Certificate_of_No_Objection_-_No_Order_Required_Regarding_Second_Monthly_Fee_Application_of.pdf,4,-0.30850157141685486,-0.2684881091117859
Claires/886_Motion_for_Payment_of_Administrative_ExpensesClaims_._Filed_by_Acosta_Inc.._Objections_due_by.pdf,886_Motion_for_Payment_of_Administrative_ExpensesClaims_._Filed_by_Acosta_Inc.._Objections_due_by.pdf,33,-0.2613042891025543,-0.32228922843933105
Claires/887_Motion_for_Payment_of_Administrative_ExpensesClaims_Application_of_High_Intencity_Corp._for.pdf,887_Motion_for_Payment_of_Administrative_ExpensesClaims_Application_of_High_Intencity_Corp._for.pdf,15,-0.3065016567707062,-0.31662967801094055
Claires/888_Motion_for_Payment_of_Administrative_ExpensesClaims_Filed_by_Viacom_International_Inc.._Objections.pdf,888_Motion_for_Payment_of_Administrative_ExpensesClaims_Filed_by_Viacom_International_Inc.._Objections.pdf,11,-0.33139729499816895,-0.315167635679245
Claires/889_Motion_to_Allow_Motion_of_WPG_Legacy_LLC_for_Allowance_and_Immediate_Payment_of_Administrative.pdf,889_Motion_to_Allow_Motion_of_WPG_Legacy_LLC_for_Allowance_and_Immediate_Payment_of_Administrative.pdf,13,-0.3367379903793335,-0.32928189635276794
Claires/88_Interim_Order_(I)_Authorizing_the_Payment_of_Certain_Prepetition_and_Postpetition_Taxes_and_Fees.pdf,88_Interim_Order_(I)_Authorizing_the_Payment_of_Certain_Prepetition_and_Postpetition_Taxes_and_Fees.pdf,7,-0.2811996340751648,-0.35698482394218445
Claires/890_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_of_SVAP_IV_Stone_Oak_LLC_for_Allowance.pdf,890_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_of_SVAP_IV_Stone_Oak_LLC_for_Allowance.pdf,7,-0.32299578189849854,-0.35184359550476074
Claires/891_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_of_SVAP_II_Stones_River_LLC_for.pdf,891_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_of_SVAP_II_Stones_River_LLC_for.pdf,8,-0.31173303723335266,-0.36826008558273315
Claires/892_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_for_Payment_of_Administrative_Expense.pdf,892_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_for_Payment_of_Administrative_Expense.pdf,5,-0.3205980062484741,-0.32936960458755493
Claires/893_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_for_Payment_of_Administrative_Expense.pdf,893_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_for_Payment_of_Administrative_Expense.pdf,5,-0.3066042363643646,-0.34131598472595215
Claires/894_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_for_Payment_of_Administrative_Expense.pdf,894_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_for_Payment_of_Administrative_Expense.pdf,8,-0.28301480412483215,-0.3347107470035553
Claires/895_Motion_to_Allow_Application_of_Academy_Fire_Life_Safety_LLC_for_Allowance_and_Payment_of_Chapter_11.pdf,895_Motion_to_Allow_Application_of_Academy_Fire_Life_Safety_LLC_for_Allowance_and_Payment_of_Chapter_11.pdf,9,-0.2992660701274872,-0.24142314493656158
Claires/896_Monthly_Application_for_Compensation_Second_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory.pdf,896_Monthly_Application_for_Compensation_Second_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory.pdf,21,-0.26284512877464294,-0.2881559729576111
Claires/897_AffidavitDeclaration_of_Service_re_Certification_of_Counsel_Regarding_Scheduling_of_Omnibus_Hearing.pdf,897_AffidavitDeclaration_of_Service_re_Certification_of_Counsel_Regarding_Scheduling_of_Omnibus_Hearing.pdf,18,-0.2900655269622803,-0.3028241991996765
Claires/898_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_of_489_Fulton_Street_LLC_AC_Brazos_Mall.pdf,898_Motion_for_Payment_of_Administrative_ExpensesClaims_Request_of_489_Fulton_Street_LLC_AC_Brazos_Mall.pdf,240,-0.2656427323818207,-0.343060702085495
Claires/899_Order_Granting_Application_For_Administrative_Expenses_(Related_Doc_#_880)_Order_Signed_on.pdf,899_Order_Granting_Application_For_Administrative_Expenses_(Related_Doc_#_880)_Order_Signed_on.pdf,2,-0.3077794015407562,-0.34814608097076416
Claires/89_Interim_Order_(I)_Authorizing_the_Debtors_to_(A)_File_a_Consolidated_List_of_the_Debtors'_Thirty.pdf,89_Interim_Order_(I)_Authorizing_the_Debtors_to_(A)_File_a_Consolidated_List_of_the_Debtors'_Thirty.pdf,10,-0.3446754813194275,-0.3872263431549072
Claires/8_Motion_Regarding_Chapter_11_First_Day_Motions_(Motion_of_Debtors_for_Entry_of_Interim_and_Final.pdf,8_Motion_Regarding_Chapter_11_First_Day_Motions_(Motion_of_Debtors_for_Entry_of_Interim_and_Final.pdf,56,-0.28708046674728394,-0.3233514428138733
Claires/900_Certificate_of_Service_of_Motion_of_WPG_Legacy_LLC_for_Allowance_and_Immediate_Payment_of.pdf,900_Certificate_of_Service_of_Motion_of_WPG_Legacy_LLC_for_Allowance_and_Immediate_Payment_of.pdf,1,-0.2700273394584656,-0.2804465889930725
Claires/902_Motion_for_Payment_of_Administrative_ExpensesClaims_Administrative_Expense_Claim_and_Request_for.pdf,902_Motion_for_Payment_of_Administrative_ExpensesClaims_Administrative_Expense_Claim_and_Request_for.pdf,15,-0.292773574590683,-0.33192235231399536
Claires/903_Certificate_of_No_Objection_-_No_Order_Required_-_Regarding_Second_Monthly_Application_for.pdf,903_Certificate_of_No_Objection_-_No_Order_Required_-_Regarding_Second_Monthly_Application_for.pdf,3,-0.2928241789340973,-0.31587377190589905
Claires/904_Certificate_of_No_Objection_-_No_Order_Required_Regarding_First_Monthly_Fee_Statement_of_BDO_USA.pdf,904_Certificate_of_No_Objection_-_No_Order_Required_Regarding_First_Monthly_Fee_Statement_of_BDO_USA.pdf,4,-0.30341455340385437,-0.2872530221939087
Claires/905_Certificate_of_No_Objection_-_No_Order_Required_Regarding_First_Combined_Monthly_Fee_Application_of.pdf,905_Certificate_of_No_Objection_-_No_Order_Required_Regarding_First_Combined_Monthly_Fee_Application_of.pdf,4,-0.297420471906662,-0.28680330514907837
Claires/906_Withdrawal_of_Claim_#24_filed_in_Case_25-11458_by_The_County_of_Williamson_Texas_in_the_amount_of.pdf,906_Withdrawal_of_Claim_#24_filed_in_Case_25-11458_by_The_County_of_Williamson_Texas_in_the_amount_of.pdf,1,-0.17958661913871765,-0.17872194945812225
Claires/907_Withdrawal_of_Claim_#490_filed_in_Case_25-11458_by_The_County_of_Williamson_Texas_in_the_amount_of.pdf,907_Withdrawal_of_Claim_#490_filed_in_Case_25-11458_by_The_County_of_Williamson_Texas_in_the_amount_of.pdf,1,-0.1800123006105423,-0.17770318686962128
Claires/908_AffidavitDeclaration_of_Service_Second_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory.pdf,908_AffidavitDeclaration_of_Service_Second_Monthly_Fee_Statement_of_BDO_USA_P.C._as_Tax_Advisory.pdf,11,-0.3284534215927124,-0.3030473589897156
Claires/909_Supplemental_Declaration_(First_Supplemental_Declaration_of_Alexandra_F._Schwarzman_in_Support_of.pdf,909_Supplemental_Declaration_(First_Supplemental_Declaration_of_Alexandra_F._Schwarzman_in_Support_of.pdf,11,-0.332134872674942,-0.2810162305831909
Claires/90_Certification_of_Counsel_Regarding_Interim_Order_(I)_Authorizing_the_Debtors_to_Assume_the_Agency.pdf,90_Certification_of_Counsel_Regarding_Interim_Order_(I)_Authorizing_the_Debtors_to_Assume_the_Agency.pdf,121,-0.24698175489902496,-0.37269315123558044
Claires/910_Motion_for_Payment_of_Administrative_ExpensesClaims_Motion_of_Avalara_Inc._for_Allowance_and.pdf,910_Motion_for_Payment_of_Administrative_ExpensesClaims_Motion_of_Avalara_Inc._for_Allowance_and.pdf,8,-0.28708091378211975,-0.2903129458427429
Claires/911_Certificate_of_Service_of_Motion_of_Avalara_Inc._for_Allowance_and_Payment_of_Administrative.pdf,911_Certificate_of_Service_of_Motion_of_Avalara_Inc._for_Allowance_and_Payment_of_Administrative.pdf,3,-0.30567777156829834,-0.3315592110157013
Claires/912_AffidavitDeclaration_of_Service_First_Supplemental_Declaration_of_Alexandra_F._Schwarzman_in.pdf,912_AffidavitDeclaration_of_Service_First_Supplemental_Declaration_of_Alexandra_F._Schwarzman_in.pdf,24,-0.31961724162101746,-0.3142452836036682
Claires/913_Final_Application_for_Compensation_First_and_Final_Fee_Application_of_Katten_Muchin_Rosenman_LLP_as.pdf,913_Final_Application_for_Compensation_First_and_Final_Fee_Application_of_Katten_Muchin_Rosenman_LLP_as.pdf,33,-0.2658180892467499,-0.27346283197402954
Claires/914_Final_Application_for_Compensation_Combined_Second_Monthly_and_First_and_Final_Fee_Application_of.pdf,914_Final_Application_for_Compensation_Combined_Second_Monthly_and_First_and_Final_Fee_Application_of.pdf,125,-0.20170794427394867,-0.3148152530193329
Claires/915_Final_Application_for_Compensation_Third_Monthly_and_Final_Fee_Application_of_Alvarez_&_Marsal.pdf,915_Final_Application_for_Compensation_Third_Monthly_and_Final_Fee_Application_of_Alvarez_&_Marsal.pdf,92,-0.16584213078022003,-0.2942201495170593
Claires/916_Final_Application_for_Compensation_Second_Monthly_and_Final_Fee_Application_of_Omni_Agent_Solutions.pdf,916_Final_Application_for_Compensation_Second_Monthly_and_Final_Fee_Application_of_Omni_Agent_Solutions.pdf,25,-0.27092427015304565,-0.28046754002571106
Claires/917_Application_for_Compensation_Third_Monthly_Fee_Application_of_Kirkland_&_Ellis_LLP_and_Kirkland_&.pdf,917_Application_for_Compensation_Third_Monthly_Fee_Application_of_Kirkland_&_Ellis_LLP_and_Kirkland_&.pdf,193,-0.23375825583934784,-0.30211102962493896
Claires/918_Final_Application_for_Compensation_Final_Fee_Application_of_BDO_USA_P.C._as_Tax_Advisory_Services.pdf,918_Final_Application_for_Compensation_Final_Fee_Application_of_BDO_USA_P.C._as_Tax_Advisory_Services.pdf,18,-0.2928678095340729,-0.31027039885520935
Claires/919_Final_Application_for_Compensation_Fourth_Monthly_First_Interim_and_Final_Fee_Application_of.pdf,919_Final_Application_for_Compensation_Fourth_Monthly_First_Interim_and_Final_Fee_Application_of.pdf,55,-0.2361941933631897,-0.28810980916023254
Claires/91_Notice_of_Appearance._Filed_by_JMCR_Sherman_LLC._(Carruth_Jeffery).pdf,91_Notice_of_Appearance._Filed_by_JMCR_Sherman_LLC._(Carruth_Jeffery).pdf,1,-0.27759474515914917,-0.29106438159942627
Claires/920_Final_Application_for_Compensation_First_and_Final_Fee_Application_of_Kirkland_&_Ellis_LLP_and.pdf,920_Final_Application_for_Compensation_First_and_Final_Fee_Application_of_Kirkland_&_Ellis_LLP_and.pdf,688,-0.23948656022548676,-0.3073851764202118
Claires/921_AffidavitDeclaration_of_Service_First_and_Final_Fee_Application_of_Katten_Muchin_Rosenman_LLP_as.pdf,921_AffidavitDeclaration_of_Service_First_and_Final_Fee_Application_of_Katten_Muchin_Rosenman_LLP_as.pdf,21,-0.3061017692089081,-0.31414908170700073
Claires/922_AffidavitDeclaration_of_Service_Third_Monthly_Fee_Application_of_Kirkland_&_Ellis_LLP_and_Kirkland.pdf,922_AffidavitDeclaration_of_Service_Third_Monthly_Fee_Application_of_Kirkland_&_Ellis_LLP_and_Kirkland.pdf,10,-0.29968196153640747,-0.23871780931949615
Claires/923_AffidavitDeclaration_of_Service_Fourth_Monthly_First_Interim_and_Final_Fee_Application_of_Richards.pdf,923_AffidavitDeclaration_of_Service_Fourth_Monthly_First_Interim_and_Final_Fee_Application_of_Richards.pdf,21,-0.30569684505462646,-0.31547319889068604
Claires/924_Certification_of_Counsel_Regarding_Revised_Twenty-Seventh_Order_Approving_the_Rejection_of_Certain.pdf,924_Certification_of_Counsel_Regarding_Revised_Twenty-Seventh_Order_Approving_the_Rejection_of_Certain.pdf,13,-0.3193740248680115,-0.35036686062812805
Claires/925_Twenty-Seventh_Order_Approving_the_Rejection_of_Certain_Executory_Contracts_andor_Unexpired_Leases.pdf,925_Twenty-Seventh_Order_Approving_the_Rejection_of_Certain_Executory_Contracts_andor_Unexpired_Leases.pdf,7,-0.28788238763809204,-0.3445374369621277
Claires/926_Withdrawal_of_Claim_#644_and_#645_filed_in_Case_25-11458_by_Pierce_County_Finance_Department_in_the.pdf,926_Withdrawal_of_Claim_#644_and_#645_filed_in_Case_25-11458_by_Pierce_County_Finance_Department_in_the.pdf,1,-0.19644667208194733,-0.16924040019512177
Claires/927_Notice_of_Withdrawal_of_Appearance._has_withdrawn_from_the_case._Filed_by_State_of_Indiana..pdf,927_Notice_of_Withdrawal_of_Appearance._has_withdrawn_from_the_case._Filed_by_State_of_Indiana..pdf,1,-0.26956140995025635,-0.27121883630752563
Claires/928_AffidavitDeclaration_of_Service_re_Certification_of_Counsel_Regarding_Revised_Twenty-Seventh_Order.pdf,928_AffidavitDeclaration_of_Service_re_Certification_of_Counsel_Regarding_Revised_Twenty-Seventh_Order.pdf,21,-0.3059823215007782,-0.3093564510345459
Claires/929_Certification_of_Counsel_Regarding_Amended_Revised_Twenty-Seventh_Order_Approving_the_Rejection_of.pdf,929_Certification_of_Counsel_Regarding_Amended_Revised_Twenty-Seventh_Order_Approving_the_Rejection_of.pdf,14,-0.324392706155777,-0.3421021103858948
Claires/92_Notice_of_Appearance._Filed_by_West_Acres_Development_LLC._(Tanabe_Kesha).pdf,92_Notice_of_Appearance._Filed_by_West_Acres_Development_LLC._(Tanabe_Kesha).pdf,3,-0.3524293601512909,-0.2879832983016968
Claires/930_Withdrawal_of_Claim_#163_filed_in_Case_25-11458_by_Prince_George's_County_Maryland_in_the_amount_of.pdf,930_Withdrawal_of_Claim_#163_filed_in_Case_25-11458_by_Prince_George's_County_Maryland_in_the_amount_of.pdf,3,-0.30297109484672546,-0.22855135798454285
Claires/931_Withdrawal_of_Claim_#165_filed_in_Case_25-11458_by_Prince_George's_County_Maryland_in_the_amount_of.pdf,931_Withdrawal_of_Claim_#165_filed_in_Case_25-11458_by_Prince_George's_County_Maryland_in_the_amount_of.pdf,3,-0.31114792823791504,-0.23743103444576263
Claires/932_Withdrawal_of_Claim_#166_filed_in_Case_25-11458_by_Prince_George's_County_Maryland_in_the_amount_of.pdf,932_Withdrawal_of_Claim_#166_filed_in_Case_25-11458_by_Prince_George's_County_Maryland_in_the_amount_of.pdf,3,-0.3099067211151123,-0.23964934051036835
